,Date,XLB,XLE,XLF,XLI,XLK,XLU,XLV,XLY,GSPC
26,1999-02-01,0.09800360547588333,0.022011912210003537,-0.009333673187322505,0.0555666421606662,0.35234436653702034,0.2855508096560502,0.07468915490487738,0.10539124388837076,0.24682707109351015
27,1999-02-02,0.09833283010566335,0.022395394838011118,-0.011825842150929355,0.05326574639262077,0.3437499880055052,0.2776911518290168,0.06919854833220945,0.10221924064681101,0.24227098512667317
28,1999-02-03,0.09866205473544337,0.0285311168861323,-0.01011245843400807,0.05614186610267757,0.34731351081125544,0.2808350149598302,0.07616739513598025,0.10625633568152346,0.24644220271001088
29,1999-02-04,0.11183103992664462,0.03006504739816257,-0.015564095596339589,0.056525348730685154,0.3301247537482252,0.27203219819355284,0.07342209184964632,0.10481451602626898,0.23668450865102691
30,1999-02-05,0.11808630789246527,0.03773469995831402,-0.017433222319044733,0.0555666421606662,0.31838609038810706,0.2723465845066342,0.06919854833220945,0.09847050954314945,0.2329229619680933
31,1999-02-08,0.115781735484005,0.041569526238389776,-0.01805626455994644,0.056525348730685154,0.3263516119539015,0.2723465845066342,0.06898737115633763,0.10250760457786187,0.23473132307334205
32,1999-02-09,0.10689267047994416,0.036200769446283754,-0.021171475764454967,0.05249878113660561,0.307485902982283,0.2748616750112849,0.062440878704310476,0.0947217784394879,0.22329766586594785
33,1999-02-10,0.10788034436928429,0.036967734702298916,-0.01930234904174985,0.05364922902062835,0.3108398067994596,0.2707746529412275,0.06328558740779788,0.0947217784394879,0.2263640348754707
34,1999-02-11,0.1032711995523638,0.034666838934253486,-0.010268224845714019,0.05767579661470784,0.3305439917253723,0.2732897434458782,0.07299973749790262,0.10265178654338733,0.2389811914078424
35,1999-02-12,0.10096662714390359,0.028914599514139883,-0.013694968873634472,0.05595012478867378,0.3112590447766067,0.26385815405343815,0.0675091309252347,0.09818214561209856,0.229086906705863
36,1999-02-16,0.09668670695676318,0.026997186374101978,-0.010268224845714019,0.05748405530070405,0.3091628548908713,0.2742329023851222,0.07088796573918421,0.10135414885365832,0.23394506813317056
37,1999-02-17,0.09207756213984275,0.024312807978048967,-0.009333673187322505,0.05748405530070405,0.29868190546219436,0.2701458803150648,0.06708677657349105,0.10048905706050568,0.22656265706787376
38,1999-02-18,0.09536980843764309,0.02507977323406413,-0.006997247229499515,0.05748405530070405,0.3011973333250768,0.28052062864674887,0.07173267444267156,0.10077742099155657,0.23204568027545242
39,1999-02-19,0.0989912793652234,0.02354584272203386,-0.0062184619828139776,0.059401468440741956,0.3053897130965476,0.2742329023851222,0.0727885603220308,0.10207505868128555,0.23284845338879662
40,1999-02-22,0.10656344585016414,0.02623022111808687,0.0006350026671048115,0.06400325997683282,0.32173999420528365,0.2930960811700022,0.08060211582928895,0.10841906516440511,0.24647119791307276
41,1999-02-23,0.10261275029280376,0.023929325350041386,0.003750237277535484,0.06381151866282903,0.3280285638624898,0.2742329023851222,0.07996858430167342,0.1071214274746761,0.2460739535282666
42,1999-02-24,0.10129585177368361,0.0227788774660187,-0.004349335260108833,0.06304455340681386,0.3146129485937833,0.27957746970750486,0.07553386360836473,0.10394942423311634,0.2387204871517406
43,1999-02-25,0.10129585177368361,0.024121066664045177,-0.005906929159402052,0.056908831358692735,0.31587066252522455,0.26700201718425154,0.07194385161854339,0.10106578492260745,0.2352485894136796
44,1999-02-26,0.10129585177368361,0.022395394838011118,-0.0015456334730900856,0.05786753792871163,0.3016165713022239,0.27046026662814615,0.07299973749790262,0.10322851440548911,0.23248015369276137
45,1999-03-01,0.09602825769720313,0.019711016441958107,-0.0006110818146985997,0.05767579661470784,0.2995203814164885,0.26197183617495023,0.07236620597028709,0.10337269637101457,0.23158221165508158
46,1999-03-02,0.09207756213984275,0.017026638045905096,1.196042620310589e-05,0.05518315953265862,0.28736248007922327,0.2534834057217542,0.07215502879441527,0.10394942423311634,0.22717095016068095
47,1999-03-03,0.08911454047182249,0.0227788774660187,-0.0023244421256977676,0.05345748770662456,0.29490876366787067,0.25379779203483555,0.06983207985982498,0.10265178654338733,0.2280813187139587
48,1999-03-04,0.09043143899094258,0.032365943166208,0.0031271950366337786,0.059209727126738165,0.2995203814164885,0.2626006088011128,0.07637857231185208,0.10798651926782879,0.23591896457018552
49,1999-03-05,0.105246547331044,0.03754295864431029,0.009357617445650834,0.06592067311687066,0.31000133084516546,0.2723465845066342,0.08482565934672581,0.11577234540620276,0.2478491772585874
50,1999-03-08,0.10820956899906431,0.041569526238389776,0.007644233728729577,0.06764634494290478,0.32341694611387195,0.2657444719319262,0.08524801369846952,0.11692580113040632,0.2508534642044115
51,1999-03-09,0.10425887344170393,0.038501665214329184,0.009669126863140642,0.06918027545493505,0.31838609038810706,0.2641725403665195,0.0822915332362637,0.11764671095803356,0.24965753836383603
52,1999-03-10,0.11051414140752452,0.05460793559064725,0.014341955372864534,0.06860505151292368,0.31838609038810706,0.2622862224880316,0.08567036805021316,0.11692580113040632,0.2525542298697267
53,1999-03-11,0.11545251085422498,0.058826244498730584,0.015588039854667946,0.06898853414093126,0.31754761443381285,0.2666876308711702,0.08820449416067527,0.11980944044091521,0.257039999943424
54,1999-03-12,0.11347716307554478,0.05767579661470784,0.016055315683863702,0.06994724071095021,0.3133552346623421,0.27297535713279686,0.08609272240195687,0.12096289616511877,0.25576128117981983
55,1999-03-15,0.11446483696488491,0.05537490084666241,0.016834124336471357,0.06918027545493505,0.3209015182509895,0.27454728869820355,0.08735978545718792,0.12153962402722054,0.26100431099062665
56,1999-03-16,0.11248948918620472,0.05384097033463214,0.013095870891061123,0.06707112100089341,0.3290766588053575,0.2723465845066342,0.08651507675370057,0.12009780437196607,0.26064015346645736
57,1999-03-17,0.11117259066708457,0.061510622894783595,0.010915211344944054,0.06649589705888204,0.32593237397675445,0.26700201718425154,0.08440330499498211,0.11894434864776252,0.2570978893209657
58,1999-03-18,0.12104932956048553,0.06534544917485935,0.016834124336471357,0.0672628623148972,0.3326401816111077,0.27549044763744757,0.08968273439177821,0.12355817154457674,0.26484865059658896
59,1999-03-19,0.1200616556711454,0.061127140266776014,0.011226744168356007,0.06802982757091236,0.3209015182509895,0.2610286772357062,0.08799331698480345,0.1195210765098643,0.2577062329280639
60,1999-03-22,0.12137855419026555,0.06304455340681386,0.011849786409257712,0.06572893180286687,0.3209015182509895,0.26291499511419414,0.08693743110544422,0.11663743719935546,0.2567627269998583
61,1999-03-23,0.1095264675181844,0.05767579661470784,0.0031271950366337786,0.058442761870723,0.3070666650051359,0.24499497526855818,0.07637857231185208,0.10856324712993057,0.2423330671903719
62,1999-03-24,0.10985569214796448,0.05614186610267757,0.002504152795732073,0.05767579661470784,0.3160802815137981,0.2525402467825102,0.07806798971882684,0.10654469961257432,0.2450021413007975
63,1999-03-25,0.11150181529686459,0.056908831358692735,0.008111532963847423,0.060935398952772224,0.32719008790819565,0.25065392890402216,0.08440330499498211,0.11433052575094835,0.2538577511502356
64,1999-03-26,0.10788034436928429,0.060743657638768433,0.005930873417730409,0.061702364208787386,0.3246746600453132,0.2434230437031515,0.0814468245327763,0.11260034216464301,0.2508824594074734
65,1999-03-29,0.11545251085422498,0.06918027545493505,0.011538253585845759,0.06668763837288583,0.34270189306263754,0.24059356688541955,0.08609272240195687,0.11894434864776252,0.26220852117493415
66,1999-03-30,0.11446483696488491,0.06342803603482144,0.00857880879304318,0.06649589705888204,0.3418634171083434,0.23179075011914219,0.08482565934672581,0.11923271257881343,0.2583103838490051
67,1999-03-31,0.10788034436928429,0.058826244498730584,0.005619364000240601,0.06304455340681386,0.33557484745113725,0.23053320486681683,0.08271388758800735,0.11519561754410099,0.2523597498491896
68,1999-04-01,0.11314793844576476,0.058442761870723,0.0062424062411423065,0.06630415574487825,0.34333075002835817,0.2418511121377448,0.08271388758800735,0.11490725361305013,0.2554012658275165
69,1999-04-05,0.11874475715202532,0.06572893180286687,0.011226744168356007,0.0730151017350108,0.3605195070913883,0.24625252052088353,0.09116097462288109,0.11836762078566074,0.2667397541105752
70,1999-04-06,0.11051414140752452,0.06266107077880628,0.009357617445650834,0.07128942990897669,0.3649215058514326,0.2434230437031515,0.09158332897462479,0.11980944044091521,0.2654031459694293
71,1999-04-07,0.11545251085422498,0.059593209754745746,0.01621108209556965,0.07186465385098806,0.3636637919199915,0.25065392890402216,0.09897453013013924,0.12211635188932232,0.2691274636198601
72,1999-04-08,0.1220370034498256,0.06266107077880628,0.020883887199371398,0.07359032567702217,0.3686946476457564,0.26543008561884485,0.10298689647170428,0.12817199444139096,0.27619951488095446
73,1999-04-09,0.11973243104136538,0.06841331019891989,0.020260844958469693,0.07378206699102591,0.3678561716914622,0.26134306354878756,0.10425395952693534,0.130767269820849,0.2780078759862031
74,1999-04-12,0.13355986549212673,0.07071420596696537,0.024933673468193585,0.08145171955117742,0.35989065012566773,0.26951710768890214,0.11439046396878377,0.1330741812692561,0.2822618864925695
75,1999-04-13,0.1394859088281673,0.07033072333895779,0.02462214064478163,0.08394435663322664,0.3519251285598733,0.2600855182964622,0.1101669204513469,0.13163236161400163,0.27861616907901027
76,1999-04-14,0.16319008217232955,0.06649589705888204,0.021195420022783296,0.09103878525136672,0.33934798924546095,0.2519114741563475,0.10636573128565374,0.12528835513088207,0.26976884357330416
77,1999-04-15,0.18294355995913147,0.07991778903914709,0.018703251059176473,0.09966714438153712,0.3435403690169317,0.2575704277918115,0.0962292268438053,0.1247116272687803,0.26745564264331584
78,1999-04-16,0.188869603295172,0.09008007868134782,0.017457166577373062,0.10158455752157497,0.3301247537482252,0.26385815405343815,0.09242803767811214,0.125576719061933,0.2658624724179342
79,1999-04-19,0.1944664220014326,0.09410664627542731,0.017457166577373062,0.10446067723163177,0.30664742702798886,0.26951710768890214,0.08186917888452,0.1195210765098643,0.2536467024422346
80,1999-04-20,0.18788192940583193,0.08873788948332129,0.020883887199371398,0.10215978146358634,0.31838609038810706,0.2758048339505289,0.08904920286416268,0.12298144368247496,0.2605532688858538
81,1999-04-21,0.1901865018142922,0.08375261531922285,0.024933673468193585,0.10331022934760908,0.33096322970251935,0.28617958228221285,0.09791864425078006,0.12759526657928918,0.2729469501946265
82,1999-04-22,0.18162666144001138,0.08950485473933645,0.027737351849290215,0.10350197066161287,0.35339246147988806,0.2842932644037248,0.10594337693391004,0.12831617640691642,0.28234048672944106
83,1999-04-23,0.18952805255473215,0.08528654583125311,0.0268028001908987,0.10618634905766589,0.3544405564227557,0.2839788780906435,0.1150239954963993,0.13134399768295077,0.2815252871004989
84,1999-04-26,0.18426045847825157,0.07800037589910924,0.022753013922076515,0.1058028664296583,0.36743693371431513,0.2808350149598302,0.11439046396878377,0.12961381409664544,0.28284537706847185
85,1999-04-27,0.19479564663121263,0.08816266554130991,0.027425842431800407,0.10752853825569236,0.3544405564227557,0.2842932644037248,0.11481281832052742,0.13033472392427267,0.2839875051890805
86,1999-04-28,0.2237674140518554,0.09909192043952575,0.025868225126585098,0.11193858847777949,0.3477327487884025,0.2817781738990742,0.10383160517519163,0.12932545016559452,0.2790672616980742
87,1999-04-29,0.2280473342389958,0.10944595139573027,0.0268028001908987,0.11328077767580597,0.342492274074064,0.29026660435227025,0.09918570730601112,0.12298144368247496,0.27572361974498566
88,1999-04-30,0.2211336170136151,0.10350197066161287,0.023064546745488468,0.10906246876772269,0.33850951329116674,0.2824069465252369,0.0962292268438053,0.12211635188932232,0.27255799015355237
89,1999-05-03,0.23430260220481636,0.11213032979178328,0.026179757949996996,0.11596515607185898,0.34270189306263754,0.29120976329151416,0.10383160517519163,0.12874872230349274,0.28060663420348914
90,1999-05-04,0.230681131277236,0.1125138124197908,0.01776867599486287,0.1174990865838893,0.33515560947399015,0.28617958228221285,0.0962292268438053,0.125576719061933,0.27124204235744537
91,1999-05-05,0.2375948485026167,0.10733679694168857,0.01932629330007818,0.1174990865838893,0.34521732092552,0.29089537697843293,0.09960806165775477,0.12326980761352588,0.2775775447407602
92,1999-05-06,0.24253321794931715,0.10637809037166968,0.01496499761376624,0.11826605183990441,0.3326401816111077,0.2783199244551795,0.10129747906472952,0.11721416506145718,0.27126275321677534
93,1999-05-07,0.24385011646843735,0.10848724482571132,0.019949335540979884,0.12516873914404075,0.34102494115404924,0.2855508096560502,0.10003041600949847,0.12326980761352588,0.27662161229695653
94,1999-05-10,0.240557870170637,0.10446067723163177,0.01901476047666628,0.12018346497994231,0.34521732092552,0.2839788780906435,0.09918570730601112,0.12298144368247496,0.27467671106300356
95,1999-05-11,0.23957019628129694,0.10561112511565451,0.02212997168117481,0.12631918702806344,0.3527636045141674,0.28617958228221285,0.10552102258216639,0.12846035837244188,0.2810121629320273
96,1999-05-12,0.22475508794119547,0.09909192043952575,0.025868225126585098,0.12267610206199153,0.3628253159656973,0.28775151384761954,0.10932221174785955,0.1301905419587472,0.2844840606700882
97,1999-05-13,0.2224505155327352,0.10081759226555986,0.02836039409019192,0.11903301709591957,0.3613579830456825,0.2956111716746529,0.10678808563739745,0.12874872230349274,0.2859572594542294
98,1999-05-14,0.2208043923838351,0.09832495518351064,0.019949335540979884,0.11443122555982871,0.3477327487884025,0.2842932644037248,0.09960806165775477,0.12326980761352588,0.27364217838232835
99,1999-05-17,0.22014594312427505,0.09698276598548411,0.01496499761376624,0.11366426030381355,0.35485979439990284,0.2965543306138969,0.09707393554729266,0.11779089292355896,0.27434149822760506
100,1999-05-18,0.20631850867351376,0.08912137211132887,0.015588039854667946,0.10906246876772269,0.3594714121485207,0.2833501054644809,0.09285039202985584,0.1195210765098643,0.2717882533865538
101,1999-05-19,0.21191532737977425,0.09372316364741973,0.017457166577373062,0.11443122555982871,0.361148364057109,0.2956111716746529,0.09749628989903636,0.11634907326830454,0.27630296814902205
102,1999-05-20,0.20533083478417358,0.09755798992749548,0.014030422549452637,0.1153899321298476,0.3544405564227557,0.29435362642232754,0.1027757192958324,0.11865598471671165,0.2740683674559053
103,1999-05-21,0.20500161015439355,0.1029267467196015,0.013407380308550931,0.11117162322176433,0.3485712247426966,0.28869467278686356,0.09834099860252371,0.11692580113040632,0.27053443816843664
104,1999-05-24,0.2026970377459334,0.09468187021743868,0.007800000140435526,0.10810376219770373,0.3376710373368726,0.2946680127354089,0.08904920286416268,0.11115852250938854,0.26075189107825686
105,1999-05-25,0.1974294436694528,0.09333968101941215,0.001258068313928662,0.10695331431368099,0.3273997068967692,0.29529678536157156,0.08524801369846952,0.10856324712993057,0.2515445502202474
106,1999-05-26,0.19216184959297233,0.1029267467196015,0.009201851033944886,0.10446067723163177,0.33746141834829907,0.29844064849238483,0.08567036805021316,0.11144688644043946,0.25996977830995144
107,1999-05-27,0.17965131366133114,0.09257271576339704,0.0031271950366337786,0.09870843781151817,0.3338978955425489,0.2880659001607009,0.0814468245327763,0.10625633568152346,0.25030725317530306
108,1999-05-28,0.16911612550837019,0.09602405941546516,0.007021191487827871,0.10215978146358634,0.3401864651997551,0.28932344541302624,0.08419212781911029,0.10986088481965953,0.258761425953778
109,1999-06-01,0.1915034003334123,0.09410664627542731,0.003438704454123559,0.10235152277759013,0.3290766588053575,0.2890090590999449,0.08524801369846952,0.11144688644043946,0.2556247410511155
110,1999-06-02,0.19084495107385224,0.09794147255550306,0.0018811105548303675,0.10695331431368099,0.334317133519696,0.2890090590999449,0.08398095064323846,0.11087015857833768,0.25585235844658044
111,1999-06-03,0.19249107422275236,0.09909192043952575,0.001725344143124391,0.11059639927975295,0.33096322970251935,0.2833501054644809,0.08693743110544422,0.11692580113040632,0.2578096861961315
112,1999-06-04,0.2026970377459334,0.10446067723163177,0.0062424062411423065,0.11423948424582492,0.3454269399140935,0.29215292223075817,0.0962292268438053,0.11894434864776252,0.2694833368002975
113,1999-06-07,0.2043431608948335,0.10848724482571132,0.010915211344944054,0.11769082789789309,0.3544405564227557,0.2971831032400596,0.09285039202985584,0.11966525847538975,0.2722848593818526
114,1999-06-08,0.1974294436694528,0.1029267467196015,0.006398149246926166,0.11443122555982871,0.34270189306263754,0.2971831032400596,0.08968273439177821,0.1156281634406773,0.2651713864020984
115,1999-06-09,0.19216184959297233,0.10369371197561666,0.0057751070060244325,0.11481470818783629,0.350248176651285,0.30189889793627955,0.08989391156765003,0.11303288806121933,0.2657135057736319
116,1999-06-10,0.2013801392268132,0.10561112511565451,0.0011023019022226854,0.11059639927975295,0.34270189306263754,0.29686871692697825,0.0867262539295724,0.10928415695755775,0.25916695468231615
117,1999-06-11,0.19644176978011274,0.10829550351170752,0.0015695777314184423,0.11002117533774158,0.3359940854282843,0.29278169485692085,0.0822915332362637,0.10798651926782879,0.25536817896687974
118,1999-06-14,0.20961075497131398,0.11136336453576812,0.0003234932496150311,0.11423948424582492,0.33368827655397537,0.30944416945023157,0.08440330499498211,0.10827488319887965,0.25551714561118205
119,1999-06-15,0.21454912441801455,0.11577341475785519,0.0015695777314184423,0.1153899321298476,0.3380902753140197,0.31007294207639424,0.08862684851241898,0.10654469961257432,0.2584800613526373
120,1999-06-16,0.2168536968264747,0.11213032979178328,0.007955766552141474,0.1203752062939461,0.35842331720565296,0.31604628202493956,0.0962292268438053,0.11346543395779565,0.2705840937165374
121,1999-06-17,0.21882904460515495,0.1125138124197908,0.01278433806764917,0.1232513260040029,0.36408302989713853,0.3107017147025569,0.09812982142665189,0.11216779626806664,0.27451117573123734
122,1999-06-18,0.21849981997537493,0.11136336453576812,0.012472828650159418,0.12555222177204833,0.3686946476457564,0.3091297831371502,0.0962292268438053,0.11375379788884657,0.2757277619168516
123,1999-06-21,0.20467238552461353,0.1031184880336053,0.014030422549452637,0.12056694760794989,0.38190064392588935,0.30441398844093026,0.09432863226095872,0.11836762078566074,0.2782768645860369
124,1999-06-22,0.1974294436694528,0.09947540306753333,0.011226744168356007,0.11884127578191578,0.3705812185429182,0.3022132842493609,0.0936951007333432,0.11663743719935546,0.27284763909842497
125,1999-06-23,0.2000632407076931,0.10215978146358634,0.008734575204749129,0.11999172366593852,0.3745639793258155,0.30032696637087286,0.09453980943683055,0.11288870609569387,0.27168070846091136
126,1999-06-24,0.1875527047760519,0.09640754204347274,0.004684788935926998,0.11615689738586277,0.3636637919199915,0.29372485379616486,0.08735978545718792,0.1123119782335921,0.2645300064486544
127,1999-06-25,0.19084495107385224,0.09372316364741973,0.005307831176828703,0.11404774293182113,0.36429264888571206,0.2905809906653516,0.08778213980893163,0.11144688644043946,0.26433552642811725
128,1999-06-28,0.20105091459703317,0.09161400919337809,0.011070977756650002,0.1146229668738325,0.3728870274172272,0.29686871692697825,0.09200568332636844,0.11649325523383,0.27097305375761166
129,1999-06-29,0.19775866829923294,0.09621580072946895,0.011849786409257712,0.11654038001387035,0.37959483505158037,0.2971831032400596,0.0958068724920616,0.12096289616511877,0.27929068640738225
130,1999-06-30,0.1974294436694528,0.10120107489356744,0.017145633753961165,0.12286784337599532,0.38776997560594845,0.31007294207639424,0.10087512471298582,0.12615344692403477,0.2880883563649876
131,1999-07-01,0.2026970377459334,0.10388545328962046,0.019949335540979884,0.12305958468999911,0.39384892627458107,0.3078722378848249,0.10214218776821687,0.12759526657928918,0.2915023142112158
132,1999-07-02,0.2138906751584544,0.10503590117364314,0.019949335540979884,0.12478525651603317,0.4009759718860814,0.3081866241979062,0.10214218776821687,0.12903708623454366,0.2957480403738502
133,1999-07-06,0.2112568781202142,0.11155510584977191,0.02212997168117481,0.12516873914404075,0.39783168705747823,0.3063003063194182,0.10129747906472952,0.13134399768295077,0.29446522995267116
134,1999-07-07,0.20796463182241387,0.11059639927975295,0.021195420022783296,0.12248436074798774,0.404329875703258,0.3119592599548823,0.10383160517519163,0.12874872230349274,0.29766813909089834
135,1999-07-08,0.20401393626505349,0.11289729504779838,0.020260844958469693,0.12382654994601422,0.4118761592919054,0.30692907894558086,0.10298689647170428,0.12644181085508563,0.2970722725136891
136,1999-07-09,0.21290300126911432,0.1127055537337946,0.02057237778188159,0.1242100325740218,0.41795510996053803,0.30692907894558086,0.10467631387867898,0.12644181085508563,0.30073865027228713
137,1999-07-12,0.20928153034153396,0.11634863869986656,0.018391718235764576,0.12095043023595742,0.41879358591483223,0.30441398844093026,0.10552102258216639,0.1247116272687803,0.2990088894039102
138,1999-07-13,0.20895230571175394,0.11289729504779838,0.015588039854667946,0.11960824103793094,0.41627815805194973,0.3015845116231982,0.10467631387867898,0.1226930797514241,0.2967163993332517
139,1999-07-14,0.20598928404373373,0.11347251898980976,0.01621108209556965,0.12152565417796879,0.4234052036634501,0.30535714738017417,0.10552102258216639,0.12326980761352588,0.298624071534702
140,1999-07-15,0.1974294436694528,0.11673212132787414,0.018547484647470525,0.12401829126001801,0.42759758343492077,0.3147887367726142,0.10742161716501297,0.126874356751662,0.30336221100647803
141,1999-07-16,0.20236781311615337,0.11443122555982871,0.019949335540979884,0.12459351520202938,0.4328380581492593,0.3220196219734849,0.1076327943408848,0.12846035837244188,0.3071527528924735
142,1999-07-19,0.19710021903967279,0.11308903636180218,0.018080208818274768,0.12497699783003696,0.42571101253775895,0.31604628202493956,0.10594337693391004,0.1278836305103401,0.30254701137753587
143,1999-07-20,0.19611254515033272,0.10369371197561666,0.014809231202060291,0.12459351520202938,0.401604828851802,0.3188757588426716,0.10425395952693534,0.12067453223406785,0.2899050018139682
144,1999-07-21,0.19479564663121263,0.10752853825569236,0.011849786409257712,0.1242100325740218,0.40642606558899336,0.32264839459964756,0.10340925082344793,0.11807925685460988,0.290811278709671
145,1999-07-22,0.1974294436694528,0.10235152277759013,0.012161295826747465,0.12286784337599532,0.3890276895373897,0.32170523566040354,0.09707393554729266,0.11461888968199921,0.28323019493768004
146,1999-07-23,0.1974294436694528,0.10407719460362425,0.009357617445650834,0.12095043023595742,0.3904950224574045,0.31761821359034625,0.0936951007333432,0.11260034216464301,0.2815625161330017
147,1999-07-26,0.19051572644407222,0.09755798992749548,0.010292169104042348,0.11826605183990441,0.3781275021315656,0.31856137252959027,0.0941174550850869,0.11404216181989743,0.2777637404175653
148,1999-07-27,0.19808789292901297,0.09755798992749548,0.013718913131962829,0.12305958468999911,0.39133349841169857,0.3223340082865662,0.10129747906472952,0.1154839814751519,0.28400402336225344
149,1999-07-28,0.20105091459703317,0.10254326409159392,0.010603701927454301,0.12095043023595742,0.39636435413746346,0.32107646303424087,0.09834099860252371,0.11461888968199921,0.2850634090741246
150,1999-07-29,0.19084495107385224,0.10043410963755228,0.006865448482044012,0.11366426030381355,0.38714111864022777,0.3107017147025569,0.09158332897462479,0.11058179464728676,0.27497878652347413
151,1999-07-30,0.19117417570363227,0.10772027956969615,0.001258068313928662,0.10944595139573027,0.3814814059487423,0.3119592599548823,0.08904920286416268,0.10567960781942168,0.2698847233569696
152,1999-08-02,0.19282029885253238,0.1000506270095447,1.196042620310589e-05,0.11040465796574916,0.3804333110058746,0.3213908493473222,0.08651507675370057,0.10380524226759089,0.269607500927695
153,1999-08-03,0.19249107422275236,0.10446067723163177,-0.003103250778305422,0.11059639927975295,0.3783371211201391,0.3173038272772649,0.08482565934672581,0.10063323902603111,0.2671784202140412
